campaign_id,product_id,budget,clicks,conversions,revenue_generated,roi,customer_id,subscription_tier,subscription_length,flash_sale_id,discount_level,units_sold,bundle_id,bundle_price,customer_satisfaction_post_refund,common_keywords,traffic_type
CMP_D3P8T9,PROD_7C8WM3,2970.7200,4094,807,56254.9600,1.9000,CUST_AVU987,Basic,33,FLASH_9W45PQ,12,87,BNDL_IOXT8J,488.2900,2,Durable,Organic
CMP_ECN700,PROD_0BHQI3,29498.1600,4910,10,67665.8600,2.7500,CUST_7YJ3IV,Premium,31,FLASH_0EZUO8,16,96,BNDL_29ZECJ,484.1800,3,Durable,Social
CMP_8QMD7C,PROD_E77ZN6,20164.0500,2015,925,48817.5700,4.4100,CUST_ILZN0Y,Standard,29,FLASH_JGV3JD,31,64,BNDL_MXFPL0,329.0600,2,Affordable,Organic
CMP_S2FHAN,PROD_WKLVDT,40374.6300,4846,147,96147.6300,1.6900,CUST_G6Z6NV,Premium,20,FLASH_0E85SC,26,21,BNDL_GIT2FE,477.2800,3,Durable,Referral
CMP_2JHSFI,PROD_QIMO0W,45473.6800,3333,572,12079.9900,3.4600,CUST_KIWJP6,Basic,12,FLASH_EKNT75,62,89,BNDL_OHTD0Y,206.2000,1,Stylish,Organic
CMP_8WBWWP,PROD_SRMVX3,27307.0400,4225,586,85312.3100,1.2400,CUST_QMWPVJ,Basic,23,FLASH_D5IC4Q,57,129,BNDL_HM51Y9,97.4500,3,Innovative,Referral
CMP_6ZYQSC,PROD_JZHZLR,34985.7200,317,262,21609.0500,4.3100,CUST_OEQAUE,Premium,35,FLASH_IN2FF7,49,34,BNDL_ZZL4GJ,271.1200,4,Durable,Organic
CMP_JC4NV8,PROD_MAK81M,1136.8700,4654,567,3197.8500,0.5500,CUST_W27OQ9,Premium,31,FLASH_ZRP6NF,16,104,BNDL_OQ2UHM,404.0400,2,Durable,Organic
CMP_ON9U9G,PROD_WQB3Z6,48932.8700,4748,961,21573.7200,4.7500,CUST_EI09VQ,Standard,25,FLASH_YTOVRZ,14,52,BNDL_MMKJG2,493.9000,2,Durable,Referral
CMP_37O2XU,PROD_MX4PEQ,42323.9000,2775,85,28311.4200,1.1600,CUST_U53P8R,Basic,7,FLASH_J6XWGE,69,158,BNDL_GMBDKF,442.9200,1,Innovative,Organic
CMP_KCMRAF,PROD_AL5Z11,23137.2000,4033,248,40256.4100,3.0300,CUST_ZYHU1V,Basic,20,FLASH_OFQDZA,44,183,BNDL_KB8GQH,137.5200,3,Durable,Organic
CMP_YP94LV,PROD_48Y4BG,11014.7800,1965,524,63220.3300,3.5800,CUST_VP4PRO,Basic,3,FLASH_UV8403,35,123,BNDL_SOZABF,168.7400,4,Innovative,Organic
CMP_9N1OOE,PROD_J38QDU,36255.3100,4547,582,26945.5100,1.2700,CUST_EUNLIW,Basic,21,FLASH_AP70VL,38,140,BNDL_SZNOCJ,353.3800,2,Affordable,Organic
CMP_YHLIZV,PROD_TQFKNP,11673.0100,3624,938,94334.0200,1.0400,CUST_0LG9QK,Basic,14,FLASH_IUJA96,37,97,BNDL_7SXKHC,107.4800,4,Stylish,Organic
CMP_SFLEZ1,PROD_CU8ADG,13166.2800,3164,633,52674.0900,1.6100,CUST_YBS9U0,Basic,2,FLASH_YVSPX9,17,4,BNDL_VTLG5S,130.7300,4,Affordable,Organic
CMP_UEEZJN,PROD_DPGAJF,13582.9800,401,50,1114.6800,2.6100,CUST_93JXJL,Premium,4,FLASH_F2JRM6,34,60,BNDL_TQHGXN,450.1200,2,Stylish,Social
CMP_CBMFT1,PROD_0F0LSP,14461.8700,1500,398,79627.6900,2.7600,CUST_9NBYNS,Basic,31,FLASH_STN5OJ,26,148,BNDL_0GDKBY,470.4400,3,Stylish,Organic
CMP_JYHK44,PROD_UTMI2U,1977.5600,1764,312,8361.0100,2.7800,CUST_T1TWRB,Basic,11,FLASH_UWIUI2,10,12,BNDL_R0B3S6,355.9200,3,Affordable,Referral
CMP_N1YFZD,PROD_6JKDLU,9485.1000,4691,418,80926.1300,1.6100,CUST_OTMDG6,Basic,21,FLASH_AGMZE5,54,157,BNDL_AEI50O,174.5900,1,Innovative,Organic
CMP_BJYO6S,PROD_CAF8DS,34126.2800,2097,893,73390.1700,4.8900,CUST_FVNLMF,Basic,16,FLASH_LTKA70,14,11,BNDL_CGM6J4,107.2700,2,Durable,Organic
CMP_D0KF19,PROD_PL27E4,12646.5800,1909,435,26984.4500,2.4100,CUST_P6T43Q,Basic,23,FLASH_55686E,48,137,BNDL_ADO4W6,329.6900,3,Innovative,Social
CMP_F3ADF2,PROD_1ZWQJG,837.8100,2560,833,15169.9600,3.0700,CUST_C28WCL,Premium,1,FLASH_EFB6DI,29,100,BNDL_1B3Y0T,53.7500,3,Affordable,Organic
CMP_XCOHD7,PROD_RD0U70,3868.6900,1962,442,24915.5900,3.2500,CUST_D9RT7F,Premium,33,FLASH_E79AYD,42,149,BNDL_NPQQ6H,196.4000,1,Durable,Social
CMP_ROPOIR,PROD_HOIXUX,49990.7600,3739,283,62894.3300,1.3800,CUST_8XCIV8,Premium,33,FLASH_TUZJ4N,19,173,BNDL_LRL2UK,221.9400,3,Durable,Organic
CMP_M6IW78,PROD_AKQ08G,24475.9700,3411,938,16300.9300,1.2600,CUST_G3T5A8,Premium,32,FLASH_98IV2K,32,100,BNDL_S2T5AB,235.6100,4,Stylish,Referral
CMP_P6CAO5,PROD_KZVIXL,31045.9900,4374,819,31498.4500,2.9200,CUST_C0FEZ1,Premium,23,FLASH_F35E75,49,37,BNDL_X27BUA,242.6400,2,Stylish,Referral
CMP_28NSJN,PROD_4Y0V4C,48923.1400,3297,570,25059.0700,3.7500,CUST_TMAO41,Standard,22,FLASH_OZYAOI,45,193,BNDL_FUYFUJ,342.2000,2,Affordable,Social
CMP_0BYQ8G,PROD_P739UM,42595.9700,3421,765,75903.6300,1.1400,CUST_P8EAUT,Basic,12,FLASH_68S44G,27,120,BNDL_AISKPO,173.5800,3,Stylish,Referral
CMP_RQVFGA,PROD_AM5SWH,31561.7700,4877,243,69772.4700,3.3400,CUST_88NALQ,Basic,1,FLASH_6CSEXF,43,23,BNDL_R78194,237.1600,1,Innovative,Referral
CMP_112JW9,PROD_A57N1R,38547.1000,2328,104,63599.2200,1.3800,CUST_6J9CP6,Standard,21,FLASH_RA5L4C,41,95,BNDL_BHX962,343.4700,1,Stylish,Organic
CMP_DFE4IK,PROD_URJ024,42597.7300,3392,693,25168.0700,1.6100,CUST_DHM9WA,Standard,2,FLASH_TJXUYL,60,77,BNDL_OIORNG,323.8900,3,Affordable,Organic
CMP_U2V9T5,PROD_I2F1TS,32960.7000,868,176,50527.9700,2.4000,CUST_6F9F4A,Basic,30,FLASH_AJE2V0,64,92,BNDL_435FI1,342.6600,1,Stylish,Social
CMP_CZSZ1U,PROD_WS8WLJ,25227.8700,4628,721,78261.2700,4.8300,CUST_PF874E,Basic,19,FLASH_0JJUKV,48,193,BNDL_L4Y6QR,386.2100,3,Stylish,Organic
CMP_DKRNAP,PROD_63M4X4,1230.2600,3920,641,11870.1100,2.6100,CUST_JUPRFU,Premium,8,FLASH_KVHR7O,42,139,BNDL_HL9APV,60.7800,4,Stylish,Organic
CMP_G4ZGCJ,PROD_M7YRBK,33491.7700,2628,77,94073.9300,0.5900,CUST_ALL22T,Basic,22,FLASH_47LHHW,54,57,BNDL_WFWZGC,66.0400,1,Affordable,Direct
CMP_EXCUET,PROD_3P5TWR,47530.8000,2115,305,15534.3900,0.8100,CUST_NGNIOX,Basic,28,FLASH_TOLGCU,40,129,BNDL_EZA6AV,300.4700,3,Stylish,Organic
CMP_YZ4PPD,PROD_QPEGW2,28593.3900,2869,145,47075.7100,2.9800,CUST_MKME0U,Premium,5,FLASH_CQR6NJ,59,149,BNDL_ROPUTS,278.4600,1,Innovative,Social
CMP_OVAEU1,PROD_WMOKPY,22406.0400,387,335,95468.8000,4.1900,CUST_VXHN83,Premium,24,FLASH_BDD04Q,31,159,BNDL_1OVD19,137.9700,3,Innovative,Referral
CMP_DPODXX,PROD_VTDXLB,3221.3800,3508,777,50188.3700,4.3400,CUST_AFRSK1,Basic,26,FLASH_15ZYMI,64,182,BNDL_F0WD67,475.5400,2,Durable,Referral
CMP_8ZOCNC,PROD_G3I0KK,19872.7900,2209,299,11958.4400,2.4800,CUST_IJE1BJ,Standard,7,FLASH_P448J0,68,24,BNDL_O5QWZ2,341.4400,1,Stylish,Social
CMP_3Y3720,PROD_GHJ5S0,4164.0400,1732,344,36275.4700,1.0100,CUST_63GYTV,Standard,35,FLASH_QU8VUM,50,145,BNDL_2TDYKE,80.3700,1,Innovative,Organic
CMP_DO2WND,PROD_Q4L3FL,43325.9300,356,902,23373.3200,4.0800,CUST_MRJCDI,Premium,15,FLASH_JRRV1J,38,86,BNDL_ZUSRGI,257.0100,2,Innovative,Organic
CMP_0SQXMF,PROD_ZC8VBK,47284.7700,1669,13,6164.1200,2.9400,CUST_07NJK9,Standard,4,FLASH_V7CF9C,68,179,BNDL_BI006B,408.6900,3,Affordable,Referral
CMP_Z14UVX,PROD_5T73MZ,47843.1400,3094,249,16749.6600,3.8600,CUST_JWA0OG,Premium,30,FLASH_54JN9H,56,75,BNDL_W60XK1,218.2000,4,Durable,Organic
CMP_TGYEBE,PROD_L9YEM7,41818.6900,1499,832,97238.7900,4.9500,CUST_IPO519,Basic,28,FLASH_NI0BIC,27,139,BNDL_GTQDRT,325.4800,1,Durable,Referral
CMP_DJML09,PROD_3OE6HP,44458.6300,1741,728,32455.1800,1.4500,CUST_7N51RV,Premium,27,FLASH_GSI9UH,58,47,BNDL_VSD26C,180.0500,2,Durable,Social
CMP_7N70Y3,PROD_J1FJPM,16991.2800,4105,260,83376.4100,4.5500,CUST_1YQHEM,Premium,24,FLASH_655DFJ,17,148,BNDL_9HO1WQ,226.4100,3,Affordable,Organic
CMP_QZHABT,PROD_PFB8F3,35519.1400,1372,42,33336.0800,4.3200,CUST_0Z8A4D,Standard,14,FLASH_5GBJQH,38,85,BNDL_J8MCQG,325.3600,2,Stylish,Organic
CMP_DJK5VC,PROD_30KJVW,8955.3300,2105,877,82057.6000,3.0800,CUST_T4CC8W,Basic,27,FLASH_K9MPQK,33,88,BNDL_ZHW6UV,370.6800,3,Durable,Social
CMP_7O6HDS,PROD_RLQTNK,787.5300,1049,743,66329.8500,4.1600,CUST_98ONVL,Premium,27,FLASH_REIG6L,21,69,BNDL_AVCUJQ,417.1300,2,Stylish,Referral
CMP_AZ2JP6,PROD_QSJCZ3,8807.6400,2264,236,43075.5100,1.3200,CUST_EV2G8C,Basic,1,FLASH_BKST70,55,180,BNDL_5Y2KW3,409.8600,2,Durable,Referral
CMP_X1XSN5,PROD_SM8BP5,37723.7100,780,271,87490.2100,3.2700,CUST_9IWU2X,Basic,26,FLASH_Y1FQ5M,26,135,BNDL_7S21B3,137.4500,1,Innovative,Organic
CMP_X1OVM1,PROD_PSZNCG,25405.1700,4172,304,64376.9100,4.5700,CUST_OF6DB4,Premium,30,FLASH_4HAWI4,46,12,BNDL_U8USC7,338.9600,4,Affordable,Social
CMP_EKINO2,PROD_T0E9IC,36277.7700,1340,710,58094.5300,0.9000,CUST_0INZUC,Basic,4,FLASH_HZPQFM,19,116,BNDL_KNKW4C,379.7400,1,Innovative,Referral
CMP_0AEMWP,PROD_NPGBEX,24208.3300,2097,53,8539.5800,1.5400,CUST_833H6N,Premium,1,FLASH_0Q9UR2,31,111,BNDL_UVASOW,243.7800,2,Affordable,Direct
CMP_P9Y3ZM,PROD_AC1E3S,28356.7200,2926,204,69245.1500,1.1800,CUST_1FZA1N,Premium,25,FLASH_CGWPW8,39,196,BNDL_0T2VYM,195.8300,3,Affordable,Direct
CMP_Q9O436,PROD_QVYRIL,43375.3100,103,414,10561.7200,1.4000,CUST_E50BNR,Standard,7,FLASH_FCK7QX,45,18,BNDL_XS26MP,405.7600,1,Innovative,Organic
CMP_K4QT7I,PROD_H1GUZ0,6345.1900,1000,563,35739.9600,2.2200,CUST_8WXAKC,Premium,33,FLASH_Y0C37O,54,2,BNDL_0C4K00,89.1000,4,Affordable,Organic
CMP_15V7IO,PROD_6APBBU,7359.9200,4106,828,18418.2600,2.9700,CUST_X64ITM,Basic,28,FLASH_DB1QSH,52,93,BNDL_EYZD98,458.3200,1,Affordable,Direct
CMP_IBDI5U,PROD_05S3EO,1003.5800,217,387,75351.9600,2.9700,CUST_IY6ZL2,Basic,18,FLASH_LJI07A,41,137,BNDL_4OJPUK,220.7800,1,Stylish,Organic
CMP_224UOG,PROD_TUWVR9,16662.5500,1215,798,28474.9000,2.5100,CUST_CMW7A3,Premium,24,FLASH_5IZOYR,66,71,BNDL_NE0ROL,225.1300,1,Stylish,Direct
CMP_DMIPEG,PROD_KB25CR,43204.4200,4932,489,82646.7200,4.8400,CUST_SZ4VGV,Standard,34,FLASH_AJ2CAO,61,128,BNDL_62XF5W,344.4500,2,Durable,Social
CMP_I0RQFG,PROD_1RLUVB,42951.7800,1631,7,14402.9600,2.2000,CUST_W864MD,Standard,28,FLASH_FJJLRW,18,18,BNDL_T11XZP,453.2200,4,Affordable,Referral
CMP_X63ZPK,PROD_63NPYS,46970.7600,2198,984,79760.4200,0.8900,CUST_JK8LMA,Standard,5,FLASH_RQKOZM,45,183,BNDL_NNZ7HH,199.2500,3,Stylish,Referral
CMP_CG5XLI,PROD_RTF5FP,659.1500,4997,836,41068.4600,3.3700,CUST_62WK6G,Basic,30,FLASH_3BV5JH,45,9,BNDL_YH9GZT,228.8400,1,Durable,Direct
CMP_KM9Y2K,PROD_AIONXP,34208.6700,1265,18,88355.0600,2.5800,CUST_HOYS5Y,Standard,12,FLASH_2NJNW9,22,160,BNDL_B0QF76,387.8400,2,Affordable,Direct
CMP_0TPY1C,PROD_BFWXZO,14828.5000,4178,527,95883.1400,3.8500,CUST_RCYEM3,Premium,21,FLASH_9KECHF,21,26,BNDL_BH9O87,100.5900,4,Innovative,Organic
CMP_3DLU4D,PROD_LWU1J7,3555.4100,4266,968,47643.3000,2.7900,CUST_BS75QK,Premium,35,FLASH_N8LF6H,29,113,BNDL_74QQY0,206.6500,3,Durable,Organic
CMP_O07STA,PROD_YJSL3E,12593.6200,2892,735,42055.9900,1.3300,CUST_QUOL9R,Premium,31,FLASH_9Z1YN8,27,194,BNDL_4ZOFLB,180.5200,4,Durable,Organic
CMP_LTSBXU,PROD_F1T7IA,17357.2800,1754,380,22801.5800,2.0900,CUST_TP09OU,Basic,25,FLASH_SMQSQI,41,4,BNDL_12NHYK,477.3800,1,Innovative,Referral
CMP_T9OVIP,PROD_FBWS0O,22821.6300,3018,551,28423.4100,2.5900,CUST_MKAP3X,Premium,31,FLASH_Y9FW19,35,18,BNDL_W4VSW4,476.9800,1,Innovative,Referral
CMP_A26DPA,PROD_05B83B,30268.3400,1337,760,36746.4800,3.9500,CUST_MF729E,Basic,3,FLASH_XGUTIN,27,16,BNDL_BMB0UF,336.3100,3,Stylish,Referral
CMP_QL6QPQ,PROD_BNL94I,5763.4500,4853,344,20427.5400,4.6400,CUST_UVB2NL,Premium,14,FLASH_P54VE9,31,117,BNDL_WBMOV3,251.2200,1,Durable,Organic
CMP_OUJ8XW,PROD_43VY8R,8176.2900,2827,179,34358.4400,2.2300,CUST_XFJM01,Standard,18,FLASH_Q8W2H4,65,175,BNDL_X3E90G,437.7800,2,Affordable,Referral
CMP_2X9HAM,PROD_LG200L,28422.4100,4344,331,76116.8100,1.3500,CUST_H5UQJ7,Premium,20,FLASH_ZAZSWX,54,177,BNDL_EKX8EL,100.2400,2,Stylish,Organic
CMP_19J09Y,PROD_LTO1NY,21665.5800,4054,137,57976.8100,2.9800,CUST_FO029M,Basic,4,FLASH_H0V72K,12,192,BNDL_JIZHJZ,141.9200,2,Durable,Referral
CMP_0SYA47,PROD_5NYQ0I,24147.3300,2469,594,52678.3000,2.0600,CUST_D5UOKS,Standard,14,FLASH_U8CQM1,67,32,BNDL_K86JS9,199.4200,2,Durable,Referral
CMP_EL1I52,PROD_Q8JST5,27741.7700,2592,704,22813.7400,3.1700,CUST_R360US,Basic,29,FLASH_ETA7WE,58,72,BNDL_YES1GI,221.3100,1,Stylish,Organic
CMP_CQ32OP,PROD_KLW05H,12552.1300,3613,988,44727.1800,4.1800,CUST_BKABZV,Standard,12,FLASH_8ZTD9Q,27,138,BNDL_N99JYR,358.2800,4,Innovative,Organic
CMP_ZJ9GUA,PROD_DS6831,8449.1800,1194,516,24669.5300,2.4800,CUST_YM68QL,Standard,11,FLASH_MFOD26,60,131,BNDL_Q1P2OA,207.6400,2,Affordable,Referral
CMP_X516JF,PROD_2BFQQ2,36160.4400,2652,733,24776.8000,0.9200,CUST_PSNGFE,Standard,12,FLASH_BTY5SC,64,187,BNDL_M27W6U,428.0600,4,Durable,Referral
CMP_7L6B62,PROD_ZQOOKZ,23877.6000,3143,24,61927.7200,1.3600,CUST_8NQV4P,Basic,33,FLASH_URSJD0,64,176,BNDL_PWK7KJ,286.2300,3,Stylish,Organic
CMP_AIJ1T5,PROD_MVT2BG,35283.8700,949,782,6507.0800,2.3100,CUST_65ICUZ,Basic,21,FLASH_79Y3W3,51,123,BNDL_VKQN2G,106.8500,2,Durable,Social
CMP_V8JO5A,PROD_5CTFN4,47053.1700,4176,530,86994.0700,4.3900,CUST_VQK1VJ,Premium,27,FLASH_IANW8H,62,31,BNDL_0UO1V8,378.0400,1,Durable,Referral
CMP_EZS31V,PROD_9E7AD3,36787.4100,338,969,49781.0500,2.3100,CUST_PQD4JV,Standard,31,FLASH_WZZC07,47,149,BNDL_FP7SS1,225.5400,4,Durable,Social
CMP_9TNAMS,PROD_XJOX8X,40644.6700,2529,927,66894.8900,2.3000,CUST_99I545,Basic,25,FLASH_NC7IK4,35,72,BNDL_I3YU03,107.1300,4,Affordable,Organic
CMP_HVPFIA,PROD_YGEFS7,22809.7200,2539,396,51051.3700,2.8500,CUST_J4SKHJ,Basic,16,FLASH_L2HWDC,25,137,BNDL_AC08Z3,126.5900,3,Durable,Referral
CMP_XNN6DX,PROD_WK41F8,38433.3600,341,858,80358.7800,2.1400,CUST_QUQ0V2,Standard,23,FLASH_B2VM7X,25,196,BNDL_3CYN6G,421.1000,3,Innovative,Social
CMP_41SJQ1,PROD_MAXQTR,37180.7900,2581,754,37757.2400,1.3500,CUST_ZUP4ID,Standard,12,FLASH_MXDC7A,55,53,BNDL_O7AJ9C,211.9400,1,Durable,Referral
CMP_JQALYA,PROD_WVZ8UJ,44727.8100,2393,216,72810.4100,0.6200,CUST_S6MWI4,Premium,8,FLASH_HAA8N8,16,104,BNDL_OTN01U,241.1900,1,Affordable,Referral
CMP_85KBYH,PROD_3UFRKZ,19360.9100,2895,796,41485.5200,2.6300,CUST_TTO9HQ,Basic,2,FLASH_QD5T6I,58,161,BNDL_MS2A2H,278.2100,3,Stylish,Organic
CMP_A8XWF2,PROD_O23CV8,28933.7700,847,660,70668.5900,2.4500,CUST_WOVQFW,Basic,29,FLASH_I6N4WQ,26,13,BNDL_FUPSFC,163.1100,1,Stylish,Referral
CMP_EA95WU,PROD_D0NIZL,48615.8100,3842,755,1869.3100,4.8700,CUST_ZLPP08,Premium,21,FLASH_ZHHT4A,37,42,BNDL_D9TXQH,377.1700,1,Stylish,Organic
CMP_BSM038,PROD_GA0YEU,28789.3200,3128,8,11729.0600,0.8400,CUST_UIEPXW,Premium,11,FLASH_QSBV6B,66,124,BNDL_4BWM50,156.4400,1,Durable,Organic
CMP_0X42UO,PROD_3MTS1T,5200.1300,2889,254,18644.7600,3.8700,CUST_WMAVYL,Basic,12,FLASH_BUFSXD,18,112,BNDL_00XWP1,316.6400,1,Stylish,Organic
CMP_LG64PN,PROD_AXWQNB,33941.1700,1928,272,37953.3200,3.0600,CUST_WZR2B5,Basic,21,FLASH_N4V78H,66,155,BNDL_T273JM,95.1400,1,Affordable,Organic
CMP_K6KWG7,PROD_16TLSK,28657.3100,956,588,62314.0100,3.2100,CUST_7H7FFW,Basic,16,FLASH_Y8U7P7,44,52,BNDL_USOLCE,496.8500,4,Durable,Social
CMP_ILB01F,PROD_R9NS3P,48637.8600,4566,319,71265.6200,0.8700,CUST_1KJ1DB,Standard,2,FLASH_ZT7TX0,29,165,BNDL_2V7HRB,126.7700,4,Durable,Organic
CMP_CPAOEJ,PROD_YFCMHH,9765.0400,860,273,87713.0000,1.2000,CUST_8WHJG4,Standard,21,FLASH_5UNNMW,26,138,BNDL_UC3M5Z,432.7500,1,Stylish,Referral
CMP_H3VDT9,PROD_J15QV8,7194.4600,1987,665,92752.9800,4.7200,CUST_ABWSWM,Premium,14,FLASH_5IAAO1,20,54,BNDL_7Y78M9,467.4600,4,Stylish,Direct
CMP_8EXVMN,PROD_Y0KF8K,14991.7500,335,81,61422.4100,1.7200,CUST_6W6R94,Basic,33,FLASH_EREMPN,62,33,BNDL_LKIHC6,322.7900,1,Innovative,Referral
CMP_DWAJHO,PROD_FFJV1Q,31802.5700,1650,834,73810.4300,3.3000,CUST_AGKZAF,Basic,29,FLASH_LKK6YG,50,121,BNDL_0653XK,409.1800,1,Innovative,Organic
CMP_I6MJAI,PROD_DZ8BWN,12239.4100,571,998,81242.7200,4.2200,CUST_5T0VK1,Basic,14,FLASH_GGN84I,39,36,BNDL_HM9T87,188.7500,2,Durable,Referral
CMP_78Z7QM,PROD_GIYTS4,24523.3100,3237,684,75846.5700,2.4000,CUST_9LWDCC,Standard,35,FLASH_C2YBTI,51,51,BNDL_Q036QU,84.3600,3,Innovative,Referral
CMP_GCJX3P,PROD_MDXPDI,4813.9500,3905,484,29665.3100,4.7700,CUST_RAK5PC,Standard,2,FLASH_ZVARXG,35,156,BNDL_R0BBJG,110.1900,1,Innovative,Referral
CMP_PDEI5F,PROD_UDUA1P,25398.9200,193,816,51412.7700,4.6200,CUST_KZR3GI,Basic,21,FLASH_GMCUFC,60,88,BNDL_YU9ZMB,109.7500,3,Durable,Direct
CMP_3B55TU,PROD_47XTOK,38503.0100,3277,854,66060.9200,4.9100,CUST_9XWRPE,Standard,17,FLASH_14A5FL,25,4,BNDL_H8LDG7,186.3000,4,Affordable,Social
CMP_ETRYVG,PROD_LX2MKX,21500.0800,1458,924,19780.2000,3.3200,CUST_VT1BC0,Basic,11,FLASH_MOP57W,12,174,BNDL_B1YXLG,285.4500,3,Durable,Referral
CMP_F7MVKA,PROD_TLV7J5,39341.1600,4041,510,56212.8200,4.3000,CUST_KYVAFM,Standard,29,FLASH_0LX2ZC,64,132,BNDL_0F6YAD,108.8300,1,Stylish,Organic
CMP_7ZVYZ9,PROD_YRG7FQ,6267.6900,2769,561,72955.4200,3.3100,CUST_6PPXS5,Premium,21,FLASH_DU2FMA,39,5,BNDL_EVQECZ,127.2000,4,Affordable,Referral
CMP_JWU9K4,PROD_GHR0T8,37200.9400,2246,293,95472.0800,2.5600,CUST_Z0FNRZ,Premium,11,FLASH_RAK1J4,19,72,BNDL_C6WJ3P,439.0000,3,Durable,Organic
CMP_40IDYE,PROD_Y62W4Z,8725.8100,1817,515,37118.3700,1.7400,CUST_4K4HI8,Standard,8,FLASH_VNLQBM,59,179,BNDL_0CUXDB,107.5400,1,Durable,Social
CMP_A2SP2W,PROD_BDDO83,16711.1100,3914,467,64322.7900,2.0600,CUST_48S434,Premium,4,FLASH_SLT1TI,64,51,BNDL_Y230DN,366.1600,4,Stylish,Organic
CMP_G8T6A3,PROD_OGWQXX,29193.2100,671,400,67636.4800,4.6200,CUST_T8CC74,Basic,28,FLASH_EMDU4R,24,121,BNDL_I1NKUV,371.8800,2,Affordable,Organic
CMP_HVE72U,PROD_PH4HY1,36466.7900,1818,968,54525.2300,1.5100,CUST_JJZ7KB,Premium,20,FLASH_X3DKKZ,15,43,BNDL_89W9SP,192.9800,4,Innovative,Direct
CMP_NRBCSS,PROD_51M9N1,40314.9600,3454,673,43948.1400,1.8300,CUST_GZRQEM,Standard,4,FLASH_RI3DM0,51,114,BNDL_2SJUMT,425.0300,3,Stylish,Referral
CMP_XWY5RE,PROD_5XWPB0,22314.2800,4990,929,72253.3500,1.4800,CUST_PBQSLZ,Standard,11,FLASH_TKPM57,49,91,BNDL_TPPZ8D,157.8700,4,Durable,Organic
CMP_J0LLKM,PROD_4L8EEI,45696.8800,2742,503,91979.9800,2.1600,CUST_EXOWCG,Basic,19,FLASH_M4STHD,60,50,BNDL_D86CNJ,216.7900,4,Innovative,Referral
CMP_0N0RYN,PROD_DKWN8Y,37577.0800,4958,127,36540.4600,1.3600,CUST_OW2H7L,Standard,14,FLASH_NIHKLS,12,192,BNDL_Q5W5A4,198.5700,2,Affordable,Direct
CMP_HMM3G0,PROD_FH7K7W,1732.4600,1932,317,70056.3600,4.8800,CUST_172TYR,Basic,5,FLASH_GY6MMQ,69,65,BNDL_MGJOCK,331.3800,1,Stylish,Organic
CMP_UVD1M2,PROD_CNE7N8,49007.4100,2979,571,75268.1600,0.7000,CUST_A1YNMG,Premium,34,FLASH_SRP4OD,37,189,BNDL_C14ZCA,499.4100,3,Durable,Direct
CMP_36G0CL,PROD_FWZT8D,6292.5600,2484,713,6569.7300,1.1900,CUST_S1K18W,Standard,2,FLASH_NHUU66,34,112,BNDL_W4ZY83,451.4600,3,Innovative,Organic
CMP_2I289U,PROD_T96I9V,44301.5200,145,347,81929.8900,1.5100,CUST_D5RMIE,Basic,14,FLASH_3LDOQ4,24,97,BNDL_JJYA3E,442.7900,3,Durable,Direct
CMP_3QVFUW,PROD_8F4SXZ,11210.9600,3876,76,18455.0800,4.6800,CUST_8CJZTW,Standard,12,FLASH_HPY83Y,55,44,BNDL_YLREM4,249.0700,2,Innovative,Direct
CMP_HWV97F,PROD_Q66V9C,10107.5200,1232,347,99109.8900,2.0900,CUST_1W3DS9,Basic,20,FLASH_0YEITO,21,41,BNDL_JYJ0K1,142.6000,4,Affordable,Organic
CMP_XXCR04,PROD_KCPKNM,3499.3400,1219,921,94398.1900,1.2000,CUST_YB7XYX,Basic,12,FLASH_PQKXGQ,18,90,BNDL_NDO936,482.4000,3,Durable,Organic
CMP_YKMNA3,PROD_M1SLD7,11194.4400,84,19,18455.6500,3.0100,CUST_BQ9X5N,Premium,20,FLASH_5D2SYK,66,94,BNDL_HB4J1L,283.5100,3,Affordable,Organic
CMP_ZWXB0S,PROD_7JB1B1,30856.2100,4572,554,77556.2100,2.5200,CUST_KYNLSD,Standard,7,FLASH_9CSAV0,24,120,BNDL_KORURJ,458.6100,3,Stylish,Referral
CMP_N8CTZ6,PROD_C3IPNL,47322.8300,4500,319,39927.1400,3.3200,CUST_L64HM0,Premium,7,FLASH_ZLC7XH,30,132,BNDL_MV9OLH,271.7900,1,Durable,Referral
CMP_GBLKZ0,PROD_2LMQ4F,36893.5600,3631,11,76760.2600,0.8200,CUST_07LH8C,Basic,2,FLASH_CHSM91,69,142,BNDL_476VXH,217.7300,4,Durable,Referral
CMP_95LCDT,PROD_LKINZF,37339.4500,4226,603,24336.1000,3.6200,CUST_OZH81X,Premium,11,FLASH_V1196W,23,167,BNDL_AFF5SQ,79.7800,3,Stylish,Organic
CMP_HRIGCK,PROD_8K3N30,544.0000,461,319,35114.7300,2.2800,CUST_0JLJNO,Basic,24,FLASH_CUWGEY,22,79,BNDL_I295N8,286.5100,3,Affordable,Organic
CMP_9G8SC8,PROD_B8X9P1,16951.1200,4090,746,90122.5800,1.6300,CUST_Y1DMIZ,Basic,15,FLASH_CIRWZN,18,85,BNDL_BULG2O,195.5300,3,Affordable,Organic
CMP_QKV879,PROD_0P5E5R,7932.3200,160,523,59965.3100,0.5700,CUST_7SWI7M,Standard,27,FLASH_Z7KCTA,59,75,BNDL_ME9QR8,441.4600,1,Affordable,Organic
