date,user_id,session_duration,page_views,source,medium,campaign,device_category,country,new_user,conversions,revenue,conversion_rate,arpu,revenue_per_session,engagement_rate,sessions
2023-06-02,4652,299,1,Referral,Social Media,Spring Promo,Mobile,France,0,2,250,2.0,250.0,250.0,0.0033444816053511705,1
2023-06-20,4653,310,2,Referral,Referral,Spring Promo,Tablet,Germany,1,3,156,1.5,156.0,156.0,0.0064516129032258064,1
2023-06-09,4654,186,3,Referral,Direct,,Tablet,Canada,1,0,0,0.0,0.0,0.0,0.016129032258064516,1
2023-06-08,4655,274,1,Direct,Direct,Spring Promo,Tablet,UK,0,3,297,3.0,297.0,297.0,0.0036496350364963502,1
2023-06-25,4656,77,2,Social,Direct,Spring Promo,Tablet,Germany,1,1,133,0.5,133.0,133.0,0.025974025974025976,1
2023-06-25,4657,207,1,Organic,Direct,,Mobile,Australia,0,0,0,0.0,0.0,0.0,0.004830917874396135,1
2023-06-30,4658,489,8,Organic,Social Media,Winter Campaign,Tablet,France,0,1,89,0.125,89.0,89.0,0.016359918200409,1
2023-06-10,4659,110,5,Direct,Direct,Summer Sale,Desktop,Canada,0,0,0,0.0,0.0,0.0,0.045454545454545456,1
2023-06-09,4660,216,1,Referral,Organic Search,Winter Campaign,Mobile,France,1,1,55,1.0,55.0,55.0,0.004629629629629629,1
2023-06-10,4661,187,8,Social,Direct,,Tablet,USA,0,2,296,0.25,296.0,296.0,0.0427807486631016,1
2023-06-04,4662,336,1,Referral,Organic Search,Spring Promo,Desktop,France,0,1,109,1.0,109.0,109.0,0.002976190476190476,1
2023-06-18,4663,419,7,Organic,Organic Search,Winter Campaign,Tablet,USA,1,3,237,0.42857142857142855,237.0,237.0,0.016706443914081145,1
2023-06-24,4664,274,3,Organic,Social Media,Spring Promo,Mobile,India,1,1,119,0.3333333333333333,119.0,119.0,0.010948905109489052,1
2023-06-08,4665,234,4,Referral,Social Media,Spring Promo,Mobile,Canada,1,1,143,0.25,143.0,143.0,0.017094017094017096,1
2023-06-30,4666,295,8,Social,Organic Search,Spring Promo,Tablet,Australia,1,1,91,0.125,91.0,91.0,0.02711864406779661,1
2023-06-30,4667,372,7,Referral,Organic Search,Spring Promo,Desktop,USA,0,2,270,0.2857142857142857,270.0,270.0,0.01881720430107527,1
2023-06-06,4668,126,6,Direct,Organic Search,,Mobile,Australia,1,2,284,0.3333333333333333,284.0,284.0,0.047619047619047616,1
2023-06-12,4669,135,6,Referral,Direct,Summer Sale,Mobile,UK,0,2,190,0.3333333333333333,190.0,190.0,0.044444444444444446,1
2023-06-12,4670,574,1,Direct,Organic Search,Winter Campaign,Tablet,Australia,1,3,279,3.0,279.0,279.0,0.0017421602787456446,1
2023-06-16,4671,193,9,Social,Referral,Winter Campaign,Tablet,Australia,1,2,298,0.2222222222222222,298.0,298.0,0.046632124352331605,1
2023-06-26,4672,356,8,Direct,Referral,,Tablet,Australia,0,1,146,0.125,146.0,146.0,0.02247191011235955,1
2023-06-09,4673,267,10,Direct,Organic Search,Spring Promo,Mobile,UK,0,3,357,0.3,357.0,357.0,0.03745318352059925,1
2023-06-25,4674,412,8,Referral,Referral,Summer Sale,Desktop,France,0,3,252,0.375,252.0,252.0,0.019417475728155338,1
2023-06-05,4675,563,1,Referral,Referral,,Desktop,USA,1,1,103,1.0,103.0,103.0,0.0017761989342806395,1
2023-06-22,4676,109,2,Organic,Direct,Winter Campaign,Tablet,Canada,0,1,148,0.5,148.0,148.0,0.01834862385321101,1
2023-06-27,4677,205,6,Direct,Referral,,Desktop,USA,0,0,0,0.0,0.0,0.0,0.02926829268292683,1
2023-06-11,4678,585,6,Organic,Referral,Winter Campaign,Tablet,UK,0,3,318,0.5,318.0,318.0,0.010256410256410256,1
2023-06-11,4679,450,7,Referral,Referral,Spring Promo,Desktop,Germany,1,0,0,0.0,0.0,0.0,0.015555555555555555,1
2023-06-03,4680,235,4,Referral,Organic Search,Spring Promo,Desktop,Germany,1,1,79,0.25,79.0,79.0,0.01702127659574468,1
2023-06-04,4681,190,9,Direct,Referral,,Desktop,USA,0,1,148,0.1111111111111111,148.0,148.0,0.04736842105263158,1
2023-06-12,4682,504,10,Social,Referral,Spring Promo,Desktop,USA,1,2,262,0.2,262.0,262.0,0.01984126984126984,1
2023-06-11,4683,548,2,Referral,Organic Search,Spring Promo,Mobile,UK,1,2,176,1.0,176.0,176.0,0.0036496350364963502,1
2023-06-22,4684,497,9,Social,Social Media,Spring Promo,Desktop,Canada,1,3,201,0.3333333333333333,201.0,201.0,0.018108651911468814,1
2023-06-08,4685,414,10,Direct,Social Media,Spring Promo,Desktop,Germany,1,0,0,0.0,0.0,0.0,0.024154589371980676,1
2023-06-30,4686,530,2,Referral,Social Media,Summer Sale,Mobile,Germany,1,0,0,0.0,0.0,0.0,0.0037735849056603774,1
2023-06-26,4687,334,3,Direct,Referral,,Desktop,USA,1,3,333,1.0,333.0,333.0,0.008982035928143712,1
2023-06-11,4688,208,5,Referral,Referral,Spring Promo,Tablet,India,0,0,0,0.0,0.0,0.0,0.02403846153846154,1
2023-06-29,4689,505,6,Referral,Direct,,Desktop,Canada,0,1,56,0.16666666666666666,56.0,56.0,0.011881188118811881,1
2023-06-05,4690,436,1,Direct,Referral,Spring Promo,Tablet,Canada,0,3,153,3.0,153.0,153.0,0.0022935779816513763,1
2023-06-02,4691,540,7,Social,Referral,,Tablet,USA,1,3,207,0.42857142857142855,207.0,207.0,0.012962962962962963,1
2023-06-22,4692,360,1,Organic,Referral,Winter Campaign,Tablet,Germany,1,2,296,2.0,296.0,296.0,0.002777777777777778,1
2023-06-16,4693,585,5,Direct,Organic Search,,Desktop,India,0,2,210,0.4,210.0,210.0,0.008547008547008548,1
2023-06-16,4694,556,2,Organic,Organic Search,Summer Sale,Desktop,USA,1,1,126,0.5,126.0,126.0,0.0035971223021582736,1
2023-06-17,4695,149,2,Referral,Organic Search,Summer Sale,Mobile,Canada,1,3,159,1.5,159.0,159.0,0.013422818791946308,1
2023-06-17,4696,70,10,Organic,Social Media,Spring Promo,Tablet,Germany,0,3,174,0.3,174.0,174.0,0.14285714285714285,1
2023-06-27,4697,81,7,Direct,Direct,,Mobile,USA,1,2,218,0.2857142857142857,218.0,218.0,0.08641975308641975,1
2023-06-17,4698,77,5,Referral,Direct,Winter Campaign,Tablet,Australia,1,2,154,0.4,154.0,154.0,0.06493506493506493,1
2023-06-29,4699,196,10,Referral,Referral,Summer Sale,Mobile,Canada,1,0,0,0.0,0.0,0.0,0.05102040816326531,1
2023-06-12,4700,174,2,Social,Social Media,Winter Campaign,Mobile,USA,1,3,183,1.5,183.0,183.0,0.011494252873563218,1
2023-06-07,4701,363,9,Referral,Organic Search,Winter Campaign,Tablet,Germany,1,0,0,0.0,0.0,0.0,0.024793388429752067,1
2023-06-04,4702,500,6,Referral,Social Media,Spring Promo,Desktop,Canada,1,0,0,0.0,0.0,0.0,0.012,1
2023-06-18,4703,229,3,Referral,Organic Search,Winter Campaign,Desktop,Canada,1,1,121,0.3333333333333333,121.0,121.0,0.013100436681222707,1
2023-06-22,4704,360,3,Social,Social Media,Winter Campaign,Desktop,Australia,0,0,0,0.0,0.0,0.0,0.008333333333333333,1
2023-06-26,4705,354,7,Direct,Referral,Spring Promo,Desktop,Canada,0,1,91,0.14285714285714285,91.0,91.0,0.01977401129943503,1
2023-06-13,4706,341,6,Direct,Organic Search,Spring Promo,Desktop,UK,1,1,105,0.16666666666666666,105.0,105.0,0.017595307917888565,1
2023-06-16,4707,366,4,Direct,Referral,Spring Promo,Desktop,Canada,0,2,254,0.5,254.0,254.0,0.01092896174863388,1
2023-06-08,4708,535,5,Organic,Organic Search,Winter Campaign,Desktop,Canada,0,1,59,0.2,59.0,59.0,0.009345794392523364,1
2023-06-22,4709,444,2,Social,Organic Search,,Mobile,France,1,2,278,1.0,278.0,278.0,0.0045045045045045045,1
2023-06-24,4710,571,9,Direct,Organic Search,Summer Sale,Tablet,UK,0,1,52,0.1111111111111111,52.0,52.0,0.01576182136602452,1
2023-06-18,4711,525,5,Social,Social Media,Winter Campaign,Desktop,India,1,2,162,0.4,162.0,162.0,0.009523809523809525,1
2023-06-11,4712,591,5,Organic,Referral,Winter Campaign,Desktop,Canada,1,1,130,0.2,130.0,130.0,0.008460236886632826,1
2023-06-26,4713,289,2,Referral,Social Media,,Tablet,France,1,0,0,0.0,0.0,0.0,0.006920415224913495,1
2023-06-16,4714,321,10,Direct,Organic Search,Winter Campaign,Mobile,India,1,0,0,0.0,0.0,0.0,0.03115264797507788,1
2023-06-12,4715,562,8,Social,Direct,Spring Promo,Desktop,Germany,1,2,144,0.25,144.0,144.0,0.014234875444839857,1
2023-06-10,4716,387,3,Direct,Direct,,Desktop,Australia,0,2,152,0.6666666666666666,152.0,152.0,0.007751937984496124,1
2023-06-10,4717,241,5,Direct,Referral,Winter Campaign,Desktop,Germany,1,0,0,0.0,0.0,0.0,0.02074688796680498,1
2023-06-10,4718,346,2,Social,Social Media,Summer Sale,Mobile,USA,1,2,224,1.0,224.0,224.0,0.005780346820809248,1
2023-06-22,4719,484,10,Direct,Referral,Winter Campaign,Mobile,France,0,2,212,0.2,212.0,212.0,0.02066115702479339,1
2023-06-08,4720,241,2,Organic,Social Media,,Tablet,Australia,1,2,118,1.0,118.0,118.0,0.008298755186721992,1
2023-06-30,4721,86,6,Organic,Direct,Winter Campaign,Mobile,UK,1,2,272,0.3333333333333333,272.0,272.0,0.06976744186046512,1
2023-06-24,4722,184,5,Referral,Organic Search,,Tablet,Australia,0,2,130,0.4,130.0,130.0,0.02717391304347826,1
2023-06-14,4723,115,3,Organic,Referral,Summer Sale,Tablet,Germany,0,0,0,0.0,0.0,0.0,0.02608695652173913,1
2023-06-12,4724,254,3,Direct,Direct,Winter Campaign,Mobile,USA,0,3,201,1.0,201.0,201.0,0.011811023622047244,1
2023-06-20,4725,489,1,Referral,Social Media,Summer Sale,Tablet,Australia,1,2,244,2.0,244.0,244.0,0.002044989775051125,1
2023-06-24,4726,82,5,Referral,Social Media,Summer Sale,Mobile,Germany,0,3,411,0.6,411.0,411.0,0.06097560975609756,1
2023-06-09,4727,86,8,Direct,Social Media,Winter Campaign,Tablet,India,0,0,0,0.0,0.0,0.0,0.09302325581395349,1
2023-06-08,4728,145,1,Organic,Social Media,Summer Sale,Desktop,Australia,1,0,0,0.0,0.0,0.0,0.006896551724137931,1
2023-06-05,4729,510,7,Referral,Referral,Winter Campaign,Desktop,Canada,0,1,101,0.14285714285714285,101.0,101.0,0.013725490196078431,1
2023-06-28,4730,114,3,Social,Social Media,Summer Sale,Desktop,USA,0,3,171,1.0,171.0,171.0,0.02631578947368421,1
2023-06-02,4731,202,9,Direct,Organic Search,Winter Campaign,Desktop,India,1,0,0,0.0,0.0,0.0,0.04455445544554455,1
2023-06-13,4732,509,7,Direct,Direct,Winter Campaign,Mobile,Germany,0,1,65,0.14285714285714285,65.0,65.0,0.0137524557956778,1
2023-06-07,4733,61,9,Referral,Referral,Winter Campaign,Desktop,USA,0,2,156,0.2222222222222222,156.0,156.0,0.14754098360655737,1
2023-06-29,4734,343,7,Referral,Direct,Winter Campaign,Mobile,India,0,1,82,0.14285714285714285,82.0,82.0,0.02040816326530612,1
2023-06-16,4735,199,3,Social,Social Media,,Tablet,Australia,1,0,0,0.0,0.0,0.0,0.01507537688442211,1
2023-06-10,4736,340,3,Referral,Direct,,Tablet,Germany,0,2,258,0.6666666666666666,258.0,258.0,0.008823529411764706,1
2023-06-09,4737,321,5,Social,Social Media,Spring Promo,Desktop,UK,0,2,152,0.4,152.0,152.0,0.01557632398753894,1
2023-06-28,4738,193,3,Referral,Referral,Winter Campaign,Tablet,India,1,3,402,1.0,402.0,402.0,0.015544041450777202,1
2023-06-29,4739,300,2,Organic,Social Media,Spring Promo,Mobile,France,1,1,85,0.5,85.0,85.0,0.006666666666666667,1
2023-06-03,4740,495,5,Organic,Organic Search,Summer Sale,Desktop,UK,1,1,109,0.2,109.0,109.0,0.010101010101010102,1
2023-06-07,4741,449,5,Social,Social Media,Summer Sale,Mobile,Germany,0,1,143,0.2,143.0,143.0,0.011135857461024499,1
2023-06-14,4742,287,2,Social,Organic Search,Summer Sale,Desktop,Australia,0,1,146,0.5,146.0,146.0,0.006968641114982578,1
2023-06-25,4743,149,2,Direct,Social Media,Spring Promo,Desktop,Australia,1,3,270,1.5,270.0,270.0,0.013422818791946308,1
2023-06-16,4744,463,4,Social,Organic Search,Winter Campaign,Desktop,Australia,1,3,429,0.75,429.0,429.0,0.008639308855291577,1
2023-06-21,4745,234,9,Organic,Direct,Summer Sale,Desktop,India,1,1,143,0.1111111111111111,143.0,143.0,0.038461538461538464,1
2023-06-06,4746,389,3,Referral,Social Media,Spring Promo,Tablet,UK,1,1,141,0.3333333333333333,141.0,141.0,0.007712082262210797,1
2023-06-15,4747,400,5,Referral,Social Media,,Tablet,India,1,3,303,0.6,303.0,303.0,0.0125,1
2023-06-14,4748,320,10,Direct,Social Media,Spring Promo,Tablet,USA,1,2,262,0.2,262.0,262.0,0.03125,1
2023-06-19,4749,336,3,Social,Direct,Summer Sale,Tablet,UK,1,0,0,0.0,0.0,0.0,0.008928571428571428,1
2023-06-16,4750,420,3,Referral,Organic Search,Summer Sale,Desktop,USA,0,3,192,1.0,192.0,192.0,0.007142857142857143,1
2023-06-29,4751,77,9,Social,Organic Search,Spring Promo,Desktop,Canada,0,1,76,0.1111111111111111,76.0,76.0,0.11688311688311688,1
2023-06-18,4752,319,5,Direct,Referral,,Tablet,UK,0,3,432,0.6,432.0,432.0,0.01567398119122257,1
2023-06-12,4753,69,2,Social,Organic Search,Winter Campaign,Mobile,Australia,0,3,276,1.5,276.0,276.0,0.028985507246376812,1
2023-06-20,4754,431,2,Referral,Social Media,Summer Sale,Tablet,France,1,2,258,1.0,258.0,258.0,0.004640371229698376,1
2023-06-15,4755,374,4,Referral,Organic Search,,Mobile,Australia,0,2,294,0.5,294.0,294.0,0.0106951871657754,1
2023-06-29,4756,261,10,Referral,Direct,,Desktop,India,0,2,210,0.2,210.0,210.0,0.038314176245210725,1
2023-06-07,4757,70,9,Organic,Referral,Winter Campaign,Mobile,USA,1,2,274,0.2222222222222222,274.0,274.0,0.12857142857142856,1
2023-06-07,4758,509,9,Direct,Direct,Spring Promo,Mobile,France,0,1,111,0.1111111111111111,111.0,111.0,0.01768172888015717,1
2023-06-06,4759,531,10,Referral,Organic Search,Winter Campaign,Tablet,India,1,3,159,0.3,159.0,159.0,0.018832391713747645,1
2023-06-16,4760,482,6,Direct,Organic Search,Winter Campaign,Mobile,France,1,1,80,0.16666666666666666,80.0,80.0,0.012448132780082987,1
2023-06-20,4761,77,7,Organic,Organic Search,,Tablet,France,1,0,0,0.0,0.0,0.0,0.09090909090909091,1
2023-06-18,4762,537,4,Organic,Social Media,Winter Campaign,Tablet,Canada,0,1,80,0.25,80.0,80.0,0.0074487895716946,1
2023-06-14,4763,199,5,Direct,Referral,,Tablet,France,1,2,262,0.4,262.0,262.0,0.02512562814070352,1
2023-06-22,4764,350,10,Organic,Social Media,Spring Promo,Tablet,USA,1,0,0,0.0,0.0,0.0,0.02857142857142857,1
2023-06-25,4765,525,3,Social,Referral,Winter Campaign,Mobile,Germany,1,1,51,0.3333333333333333,51.0,51.0,0.005714285714285714,1
2023-06-12,4766,170,9,Social,Referral,,Mobile,India,0,1,84,0.1111111111111111,84.0,84.0,0.052941176470588235,1
2023-06-09,4767,354,9,Organic,Social Media,Spring Promo,Tablet,USA,0,1,69,0.1111111111111111,69.0,69.0,0.025423728813559324,1
2023-06-28,4768,353,8,Organic,Social Media,Winter Campaign,Tablet,India,1,2,114,0.25,114.0,114.0,0.0226628895184136,1
2023-06-02,4769,218,4,Direct,Social Media,Winter Campaign,Mobile,USA,1,2,154,0.5,154.0,154.0,0.01834862385321101,1
2023-06-09,4770,186,9,Organic,Social Media,Summer Sale,Desktop,Germany,0,2,264,0.2222222222222222,264.0,264.0,0.04838709677419355,1
2023-06-24,4771,252,4,Referral,Social Media,Summer Sale,Mobile,Germany,1,1,120,0.25,120.0,120.0,0.015873015873015872,1
2023-06-25,4772,315,5,Direct,Direct,,Mobile,UK,0,0,0,0.0,0.0,0.0,0.015873015873015872,1
2023-06-19,4773,132,2,Direct,Organic Search,Summer Sale,Tablet,France,0,1,51,0.5,51.0,51.0,0.015151515151515152,1
2023-06-23,4774,173,7,Referral,Social Media,,Desktop,Australia,1,3,252,0.42857142857142855,252.0,252.0,0.04046242774566474,1
2023-06-07,4775,379,1,Social,Direct,,Tablet,UK,1,2,262,2.0,262.0,262.0,0.002638522427440633,1
2023-06-28,4776,83,6,Organic,Social Media,,Tablet,France,0,0,0,0.0,0.0,0.0,0.07228915662650602,1
2023-06-04,4777,433,2,Organic,Social Media,Spring Promo,Desktop,Australia,0,0,0,0.0,0.0,0.0,0.004618937644341801,1
2023-06-14,4778,312,4,Social,Organic Search,,Mobile,Australia,0,0,0,0.0,0.0,0.0,0.01282051282051282,1
2023-06-07,4779,516,5,Referral,Referral,Summer Sale,Desktop,India,0,3,450,0.6,450.0,450.0,0.009689922480620155,1
2023-06-14,4780,498,8,Social,Direct,,Mobile,Australia,0,2,144,0.25,144.0,144.0,0.01606425702811245,1
2023-06-12,4781,160,6,Organic,Direct,,Mobile,Canada,1,1,61,0.16666666666666666,61.0,61.0,0.0375,1
2023-06-24,4782,162,4,Referral,Referral,Spring Promo,Tablet,Australia,1,2,256,0.5,256.0,256.0,0.024691358024691357,1
2023-06-02,4783,467,8,Social,Referral,Summer Sale,Tablet,France,1,0,0,0.0,0.0,0.0,0.017130620985010708,1
2023-06-30,4784,171,6,Referral,Direct,Spring Promo,Desktop,Canada,0,3,219,0.5,219.0,219.0,0.03508771929824561,1
2023-06-20,4785,114,8,Referral,Social Media,Winter Campaign,Mobile,USA,1,3,246,0.375,246.0,246.0,0.07017543859649122,1
2023-06-27,4786,209,2,Referral,Organic Search,,Tablet,USA,1,2,210,1.0,210.0,210.0,0.009569377990430622,1
2023-06-22,4787,407,8,Organic,Organic Search,,Desktop,Germany,0,2,236,0.25,236.0,236.0,0.019656019656019656,1
2023-06-14,4788,423,9,Social,Organic Search,,Desktop,Australia,0,1,128,0.1111111111111111,128.0,128.0,0.02127659574468085,1
2023-06-08,4789,119,5,Organic,Referral,Winter Campaign,Mobile,USA,0,1,144,0.2,144.0,144.0,0.04201680672268908,1
2023-06-30,4790,506,1,Organic,Referral,Spring Promo,Mobile,Australia,1,0,0,0.0,0.0,0.0,0.001976284584980237,1
2023-06-17,4791,411,7,Referral,Referral,Summer Sale,Tablet,India,1,3,192,0.42857142857142855,192.0,192.0,0.0170316301703163,1
2023-06-29,4792,399,3,Social,Organic Search,,Desktop,USA,0,3,366,1.0,366.0,366.0,0.007518796992481203,1
2023-06-20,4793,365,6,Referral,Social Media,,Desktop,Germany,1,3,282,0.5,282.0,282.0,0.01643835616438356,1
2023-06-14,4794,210,5,Referral,Direct,,Mobile,Germany,1,3,240,0.6,240.0,240.0,0.023809523809523808,1
2023-06-11,4795,553,4,Referral,Direct,Winter Campaign,Desktop,India,0,0,0,0.0,0.0,0.0,0.007233273056057866,1
2023-06-20,4796,257,10,Referral,Referral,,Mobile,Canada,1,3,177,0.3,177.0,177.0,0.038910505836575876,1
2023-06-26,4797,475,2,Direct,Social Media,,Desktop,Germany,1,3,327,1.5,327.0,327.0,0.004210526315789474,1
2023-06-22,4798,364,7,Direct,Organic Search,Summer Sale,Desktop,France,1,2,158,0.2857142857142857,158.0,158.0,0.019230769230769232,1
2023-06-19,4799,574,10,Referral,Direct,Summer Sale,Tablet,France,0,2,182,0.2,182.0,182.0,0.017421602787456445,1
2023-06-26,4800,244,6,Social,Social Media,,Tablet,Australia,0,1,94,0.16666666666666666,94.0,94.0,0.02459016393442623,1
2023-06-07,4801,421,2,Social,Organic Search,Summer Sale,Desktop,Canada,0,2,222,1.0,222.0,222.0,0.004750593824228029,1
2023-06-09,4802,109,8,Direct,Social Media,Summer Sale,Desktop,Germany,0,0,0,0.0,0.0,0.0,0.07339449541284404,1
2023-06-28,4803,301,8,Direct,Organic Search,Winter Campaign,Mobile,UK,0,0,0,0.0,0.0,0.0,0.026578073089700997,1
2023-06-29,4804,65,10,Organic,Organic Search,,Tablet,Australia,1,3,387,0.3,387.0,387.0,0.15384615384615385,1
2023-06-01,4805,530,8,Direct,Direct,Winter Campaign,Tablet,Germany,1,1,98,0.125,98.0,98.0,0.01509433962264151,1
2023-06-10,4806,402,6,Social,Social Media,Summer Sale,Desktop,Germany,1,1,92,0.16666666666666666,92.0,92.0,0.014925373134328358,1
2023-06-08,4807,248,8,Referral,Direct,Summer Sale,Desktop,France,1,3,345,0.375,345.0,345.0,0.03225806451612903,1
2023-06-05,4808,428,7,Direct,Direct,Spring Promo,Mobile,Canada,0,0,0,0.0,0.0,0.0,0.016355140186915886,1
2023-06-13,4809,134,2,Social,Referral,Winter Campaign,Mobile,UK,0,2,126,1.0,126.0,126.0,0.014925373134328358,1
2023-06-22,4810,345,1,Direct,Organic Search,Winter Campaign,Desktop,India,1,2,106,2.0,106.0,106.0,0.002898550724637681,1
2023-06-05,4811,139,4,Organic,Referral,Summer Sale,Tablet,UK,0,2,106,0.5,106.0,106.0,0.02877697841726619,1
2023-06-04,4812,434,6,Direct,Direct,Winter Campaign,Desktop,USA,1,1,81,0.16666666666666666,81.0,81.0,0.013824884792626729,1
2023-06-10,4813,229,6,Referral,Direct,,Mobile,Canada,1,2,274,0.3333333333333333,274.0,274.0,0.026200873362445413,1
2023-06-06,4814,414,10,Referral,Social Media,Summer Sale,Desktop,India,1,1,85,0.1,85.0,85.0,0.024154589371980676,1
2023-06-10,4815,66,8,Organic,Direct,Winter Campaign,Desktop,India,1,3,444,0.375,444.0,444.0,0.12121212121212122,1
2023-06-17,4816,514,9,Organic,Direct,Spring Promo,Tablet,UK,1,3,312,0.3333333333333333,312.0,312.0,0.017509727626459144,1
2023-06-22,4817,83,1,Direct,Social Media,Winter Campaign,Tablet,India,0,0,0,0.0,0.0,0.0,0.012048192771084338,1
2023-06-04,4818,352,5,Organic,Organic Search,,Mobile,France,1,2,112,0.4,112.0,112.0,0.014204545454545454,1
2023-06-18,4819,114,1,Direct,Direct,,Desktop,Germany,1,1,116,1.0,116.0,116.0,0.008771929824561403,1
2023-06-19,4820,553,3,Direct,Direct,Winter Campaign,Desktop,USA,1,0,0,0.0,0.0,0.0,0.0054249547920434,1
2023-06-21,4821,561,10,Social,Organic Search,,Tablet,UK,1,1,103,0.1,103.0,103.0,0.017825311942959002,1
2023-06-04,4822,478,9,Organic,Social Media,Summer Sale,Mobile,Australia,0,2,278,0.2222222222222222,278.0,278.0,0.01882845188284519,1
2023-06-30,4823,231,3,Social,Organic Search,Winter Campaign,Tablet,Australia,1,0,0,0.0,0.0,0.0,0.012987012987012988,1
2023-06-24,4824,136,5,Direct,Direct,Spring Promo,Mobile,UK,1,3,429,0.6,429.0,429.0,0.03676470588235294,1
2023-06-11,4825,407,9,Referral,Organic Search,Spring Promo,Mobile,UK,1,2,170,0.2222222222222222,170.0,170.0,0.022113022113022112,1
2023-06-11,4826,540,7,Direct,Direct,Summer Sale,Tablet,Germany,0,3,324,0.42857142857142855,324.0,324.0,0.012962962962962963,1
2023-06-26,4827,261,8,Organic,Direct,Summer Sale,Mobile,India,0,2,162,0.25,162.0,162.0,0.03065134099616858,1
2023-06-14,4828,584,10,Referral,Referral,,Desktop,France,0,0,0,0.0,0.0,0.0,0.017123287671232876,1
2023-06-23,4829,171,2,Referral,Organic Search,Winter Campaign,Tablet,USA,0,0,0,0.0,0.0,0.0,0.011695906432748537,1
2023-06-05,4830,133,2,Referral,Organic Search,,Tablet,France,0,0,0,0.0,0.0,0.0,0.015037593984962405,1
2023-06-01,4831,404,4,Social,Social Media,Winter Campaign,Tablet,Australia,0,0,0,0.0,0.0,0.0,0.009900990099009901,1
2023-06-10,4832,515,1,Organic,Referral,Spring Promo,Desktop,Australia,0,2,106,2.0,106.0,106.0,0.001941747572815534,1
2023-06-12,4833,153,8,Referral,Referral,Winter Campaign,Desktop,UK,0,1,118,0.125,118.0,118.0,0.05228758169934641,1
2023-06-13,4834,199,8,Referral,Social Media,Spring Promo,Tablet,France,0,3,237,0.375,237.0,237.0,0.04020100502512563,1
2023-06-29,4835,521,6,Referral,Social Media,Winter Campaign,Desktop,UK,0,2,134,0.3333333333333333,134.0,134.0,0.011516314779270634,1
2023-06-23,4836,474,9,Social,Referral,Spring Promo,Desktop,Australia,1,0,0,0.0,0.0,0.0,0.0189873417721519,1
2023-06-20,4837,267,6,Social,Social Media,Winter Campaign,Tablet,UK,0,3,258,0.5,258.0,258.0,0.02247191011235955,1
